ID,Name,Date,Temperature,Humidity,Rain
4,Tram_Da_Lat,2031-12-18,18.8,74.5,18.7
4,Tram_Da_Lat,2031-12-19,12.6,84.6,49.4
4,Tram_Da_Lat,2031-12-20,21.8,82.4,18.3
4,Tram_Da_Lat,2031-12-21,17.8,75.9,37.7
4,Tram_Da_Lat,2031-12-22,18.4,89.7,8.7
4,Tram_Da_Lat,2031-12-23,26.3,68.7,15.7
4,Tram_Da_Lat,2031-12-24,27.2,94.0,28.4
4,Tram_Da_Lat,2031-12-25,13.8,72.0,42.5
4,Tram_Da_Lat,2031-12-26,10.1,67.3,3.7
4,Tram_Da_Lat,2031-12-27,27.7,82.5,11.2
4,Tram_Da_Lat,2031-12-28,17.8,72.3,28.4
4,Tram_Da_Lat,2031-12-29,15.1,96.1,49.9
4,Tram_Da_Lat,2031-12-30,25.1,87.3,3.4
4,Tram_Da_Lat,2031-12-31,18.6,65.6,30.6
4,Tram_Da_Lat,2032-01-01,23.4,61.1,3.0
4,Tram_Da_Lat,2032-01-02,16.2,98.2,43.7
4,Tram_Da_Lat,2032-01-03,18.2,68.7,12.5
4,Tram_Da_Lat,2032-01-04,NA,90.9,40.7
4,Tram_Da_Lat,2032-01-05,10.5,85.8,30.3
4,Tram_Da_Lat,2032-01-06,20.5,60.8,30.8
4,Tram_Da_Lat,2032-01-07,22.0,79.9,42.4
4,Tram_Da_Lat,2032-01-08,16.6,88.8,45.6
4,Tram_Da_Lat,2032-01-09,14.6,69.8,44.8
4,Tram_Da_Lat,2032-01-10,20.4,65.4,19.4
4,Tram_Da_Lat,2032-01-11,23.8,70.2,14.2
4,Tram_Da_Lat,2032-01-12,25.7,68.9,31.1
4,Tram_Da_Lat,2032-01-13,12.0,75.0,33.6
4,Tram_Da_Lat,2032-01-14,20.5,76.2,43.1
4,Tram_Da_Lat,2032-01-15,21.6,65.7,49.0
4,Tram_Da_Lat,2032-01-16,16.4,77.4,19.8
4,Tram_Da_Lat,2032-01-17,15.5,95.1,26.5
4,Tram_Da_Lat,2032-01-18,19.2,64.3,41.6
4,Tram_Da_Lat,2032-01-19,22.9,92.2,9.8
4,Tram_Da_Lat,2032-01-20,11.2,94.1,8.5
4,Tram_Da_Lat,2032-01-21,25.7,84.9,30.8
4,Tram_Da_Lat,2032-01-22,20.1,94.9,31.6
4,Tram_Da_Lat,2032-01-23,25.1,73.4,49.5
4,Tram_Da_Lat,2032-01-24,21.4,87.1,43.2
4,Tram_Da_Lat,2032-01-25,20.6,61.7,43.0
4,Tram_Da_Lat,2032-01-26,18.3,82.9,20.8
4,Tram_Da_Lat,2032-01-27,27.9,87.3,2.0
4,Tram_Da_Lat,2032-01-28,12.2,66.7,38.5
4,Tram_Da_Lat,2032-01-29,13.1,72.6,10.0
4,Tram_Da_Lat,2032-01-30,27.3,95.8,0.3
4,Tram_Da_Lat,2032-01-31,18.3,79.5,28.9
4,Tram_Da_Lat,2032-02-01,24.1,90.6,32.8
4,Tram_Da_Lat,2032-02-02,12.1,86.3,12.9
4,Tram_Da_Lat,2032-02-03,15.4,76.3,2.7
4,Tram_Da_Lat,2032-02-04,11.7,61.4,23.0
4,Tram_Da_Lat,2032-02-05,18.9,79.3,4.8
4,Tram_Da_Lat,2032-02-06,28.0,62.0,11.1
4,Tram_Da_Lat,2032-02-07,27.6,87.5,29.4
4,Tram_Da_Lat,2032-02-08,NA,68.3,0.2
4,Tram_Da_Lat,2032-02-09,NA,61.7,27.2
4,Tram_Da_Lat,2032-02-10,21.1,99.1,47.1
4,Tram_Da_Lat,2032-02-11,23.2,81.1,23.3
4,Tram_Da_Lat,2032-02-12,11.3,86.2,49.3
4,Tram_Da_Lat,2032-02-13,26.3,72.1,45.8
4,Tram_Da_Lat,2032-02-14,19.5,92.3,27.6
4,Tram_Da_Lat,2032-02-15,16.7,65.3,3.1
4,Tram_Da_Lat,2032-02-16,27.5,70.9,15.6
4,Tram_Da_Lat,2032-02-17,25.7,77.6,33.1
4,Tram_Da_Lat,2032-02-18,15.6,60.9,10.0
4,Tram_Da_Lat,2032-02-19,10.9,61.6,24.1
4,Tram_Da_Lat,2032-02-20,13.3,88.2,31.6
4,Tram_Da_Lat,2032-02-21,20.8,70.8,20.6
4,Tram_Da_Lat,2032-02-22,14.4,61.8,46.8
4,Tram_Da_Lat,2032-02-23,24.4,73.9,47.4
4,Tram_Da_Lat,2032-02-24,17.2,86.5,15.8
4,Tram_Da_Lat,2032-02-25,22.7,72.3,45.4
4,Tram_Da_Lat,2032-02-26,23.6,85.4,31.3
4,Tram_Da_Lat,2032-02-27,21.4,80.9,9.9
4,Tram_Da_Lat,2032-02-28,23.7,81.2,49.6
4,Tram_Da_Lat,2032-02-29,21.1,74.1,44.5
4,Tram_Da_Lat,2032-03-01,26.4,99.5,47.0
4,Tram_Da_Lat,2032-03-02,17.8,60.8,15.6
4,Tram_Da_Lat,2032-03-03,18.3,70.3,39.5
4,Tram_Da_Lat,2032-03-04,21.9,81.5,33.6
4,Tram_Da_Lat,2032-03-05,15.7,95.8,40.7
4,Tram_Da_Lat,2032-03-06,21.1,96.7,5.4
4,Tram_Da_Lat,2032-03-07,25.0,72.6,9.7
4,Tram_Da_Lat,2032-03-08,22.6,74.6,11.8
4,Tram_Da_Lat,2032-03-09,20.7,68.2,3.5
4,Tram_Da_Lat,2032-03-10,17.3,82.4,27.5
4,Tram_Da_Lat,2032-03-11,11.8,76.5,41.1
4,Tram_Da_Lat,2032-03-12,18.2,94.4,1.5
4,Tram_Da_Lat,2032-03-13,21.8,79.8,14.6
4,Tram_Da_Lat,2032-03-14,12.9,93.8,44.2
4,Tram_Da_Lat,2032-03-15,22.8,82.1,23.8
4,Tram_Da_Lat,2032-03-16,25.1,88.9,34.5
4,Tram_Da_Lat,2032-03-17,NA,95.3,3.2
4,Tram_Da_Lat,2032-03-18,18.1,93.3,16.0
4,Tram_Da_Lat,2032-03-19,25.8,83.3,16.6
4,Tram_Da_Lat,2032-03-20,24.5,68.1,23.9
4,Tram_Da_Lat,2032-03-21,24.9,92.7,44.5
4,Tram_Da_Lat,2032-03-22,21.1,94.5,32.6
4,Tram_Da_Lat,2032-03-23,18.5,73.0,33.2
4,Tram_Da_Lat,2032-03-24,11.7,91.9,37.4
4,Tram_Da_Lat,2032-03-25,21.2,64.5,37.2
4,Tram_Da_Lat,2032-03-26,27.1,73.8,41.3
4,Tram_Da_Lat,2032-03-27,19.2,83.8,19.5
4,Tram_Da_Lat,2032-03-28,22.2,63.3,2.8
4,Tram_Da_Lat,2032-03-29,19.5,68.3,15.2
4,Tram_Da_Lat,2032-03-30,11.4,87.5,16.5
4,Tram_Da_Lat,2032-03-31,20.0,69.1,16.0
4,Tram_Da_Lat,2032-04-01,22.6,63.7,23.8
4,Tram_Da_Lat,2032-04-02,21.5,81.2,48.6
4,Tram_Da_Lat,2032-04-03,12.3,92.2,6.3
4,Tram_Da_Lat,2032-04-04,19.5,71.3,20.3
4,Tram_Da_Lat,2032-04-05,19.3,90.6,26.7
4,Tram_Da_Lat,2032-04-06,14.1,78.5,12.8
4,Tram_Da_Lat,2032-04-07,17.4,80.9,37.7
4,Tram_Da_Lat,2032-04-08,27.8,89.4,36.0
4,Tram_Da_Lat,2032-04-09,12.1,96.8,0.1
4,Tram_Da_Lat,2032-04-10,11.9,88.2,13.6
4,Tram_Da_Lat,2032-04-11,NA,92.9,22.8
4,Tram_Da_Lat,2032-04-12,15.9,76.5,8.2
4,Tram_Da_Lat,2032-04-13,20.6,88.0,37.9
4,Tram_Da_Lat,2032-04-14,25.8,80.4,24.3
4,Tram_Da_Lat,2032-04-15,24.0,79.3,38.8
4,Tram_Da_Lat,2032-04-16,20.8,96.0,4.9
4,Tram_Da_Lat,2032-04-17,18.9,99.3,44.4
4,Tram_Da_Lat,2032-04-18,27.0,92.7,6.1
4,Tram_Da_Lat,2032-04-19,23.2,86.0,37.1
4,Tram_Da_Lat,2032-04-20,24.0,92.2,37.0
4,Tram_Da_Lat,2032-04-21,25.1,64.8,20.6
4,Tram_Da_Lat,2032-04-22,21.3,86.2,42.9
4,Tram_Da_Lat,2032-04-23,27.4,63.7,1.1
4,Tram_Da_Lat,2032-04-24,23.7,72.8,20.5
4,Tram_Da_Lat,2032-04-25,25.3,92.0,25.5
4,Tram_Da_Lat,2032-04-26,26.5,95.1,45.7
4,Tram_Da_Lat,2032-04-27,26.0,73.1,19.8
4,Tram_Da_Lat,2032-04-28,22.5,84.3,33.8
4,Tram_Da_Lat,2032-04-29,10.6,61.9,31.0
4,Tram_Da_Lat,2032-04-30,25.4,67.5,40.9
4,Tram_Da_Lat,2032-05-01,17.2,85.1,33.4
4,Tram_Da_Lat,2032-05-02,13.2,73.1,28.3
4,Tram_Da_Lat,2032-05-03,11.9,94.5,27.7
4,Tram_Da_Lat,2032-05-04,26.8,60.8,15.7
4,Tram_Da_Lat,2032-05-05,24.4,96.7,24.2
4,Tram_Da_Lat,2032-05-06,23.2,95.8,3.2
4,Tram_Da_Lat,2032-05-07,16.8,65.7,28.0
4,Tram_Da_Lat,2032-05-08,13.0,77.3,5.4
4,Tram_Da_Lat,2032-05-09,24.7,67.5,1.5
4,Tram_Da_Lat,2032-05-10,11.5,77.0,44.9
4,Tram_Da_Lat,2032-05-11,12.0,87.8,48.5
4,Tram_Da_Lat,2032-05-12,13.1,75.7,15.3
4,Tram_Da_Lat,2032-05-13,17.2,88.2,9.7
4,Tram_Da_Lat,2032-05-14,14.9,83.9,17.5
4,Tram_Da_Lat,2032-05-15,16.2,63.1,19.3
4,Tram_Da_Lat,2032-05-16,10.4,88.3,46.0
4,Tram_Da_Lat,2032-05-17,19.0,71.3,25.9
4,Tram_Da_Lat,2032-05-18,13.3,80.7,23.5
4,Tram_Da_Lat,2032-05-19,18.4,86.0,12.1
4,Tram_Da_Lat,2032-05-20,20.7,62.9,37.9
4,Tram_Da_Lat,2032-05-21,26.1,72.1,41.0
4,Tram_Da_Lat,2032-05-22,18.9,95.8,44.8
4,Tram_Da_Lat,2032-05-23,19.8,66.3,24.4
4,Tram_Da_Lat,2032-05-24,23.5,67.4,30.5
4,Tram_Da_Lat,2032-05-25,20.8,95.1,10.6
4,Tram_Da_Lat,2032-05-26,17.6,62.6,14.9
4,Tram_Da_Lat,2032-05-27,22.4,61.1,19.8
4,Tram_Da_Lat,2032-05-28,19.2,73.1,43.9
4,Tram_Da_Lat,2032-05-29,23.0,96.0,41.4
4,Tram_Da_Lat,2032-05-30,16.5,76.5,4.0
4,Tram_Da_Lat,2032-05-31,16.7,86.7,29.8
4,Tram_Da_Lat,2032-06-01,13.7,84.7,11.9
4,Tram_Da_Lat,2032-06-02,19.7,67.4,46.7
4,Tram_Da_Lat,2032-06-03,18.4,82.4,21.3
4,Tram_Da_Lat,2032-06-04,16.5,80.0,33.5
4,Tram_Da_Lat,2032-06-05,11.8,71.7,48.0
4,Tram_Da_Lat,2032-06-06,25.9,60.5,14.7
4,Tram_Da_Lat,2032-06-07,23.5,73.8,7.9
4,Tram_Da_Lat,2032-06-08,27.3,84.1,33.5
4,Tram_Da_Lat,2032-06-09,24.3,68.8,45.2
4,Tram_Da_Lat,2032-06-10,17.2,63.3,18.2
4,Tram_Da_Lat,2032-06-11,10.3,98.2,7.9
4,Tram_Da_Lat,2032-06-12,NA,60.8,12.5
4,Tram_Da_Lat,2032-06-13,20.8,77.4,33.9
4,Tram_Da_Lat,2032-06-14,16.1,100.0,6.8
4,Tram_Da_Lat,2032-06-15,24.6,83.1,1.9
4,Tram_Da_Lat,2032-06-16,18.7,81.9,4.7
4,Tram_Da_Lat,2032-06-17,21.4,94.7,29.8
4,Tram_Da_Lat,2032-06-18,10.4,85.4,6.1
4,Tram_Da_Lat,2032-06-19,12.9,78.8,49.2
4,Tram_Da_Lat,2032-06-20,10.1,60.4,35.1
4,Tram_Da_Lat,2032-06-21,19.9,88.2,44.0
4,Tram_Da_Lat,2032-06-22,17.9,60.5,46.4
4,Tram_Da_Lat,2032-06-23,NA,65.6,28.0
4,Tram_Da_Lat,2032-06-24,11.4,97.3,24.3
4,Tram_Da_Lat,2032-06-25,27.1,61.0,28.6
4,Tram_Da_Lat,2032-06-26,18.7,88.0,37.6
4,Tram_Da_Lat,2032-06-27,23.0,79.3,21.3
4,Tram_Da_Lat,2032-06-28,14.5,73.9,13.0
4,Tram_Da_Lat,2032-06-29,23.5,64.7,21.7
4,Tram_Da_Lat,2032-06-30,18.9,84.5,35.1
4,Tram_Da_Lat,2032-07-01,17.4,79.6,40.9
4,Tram_Da_Lat,2032-07-02,20.7,99.9,45.9
4,Tram_Da_Lat,2032-07-03,13.4,99.0,17.9
4,Tram_Da_Lat,2032-07-04,25.4,82.1,13.0
4,Tram_Da_Lat,2032-07-05,15.2,70.3,45.7
4,Tram_Da_Lat,2032-07-06,11.2,84.9,24.0
4,Tram_Da_Lat,2032-07-07,12.6,98.0,48.7
4,Tram_Da_Lat,2032-07-08,13.6,81.5,31.5
4,Tram_Da_Lat,2032-07-09,17.9,96.5,12.6
4,Tram_Da_Lat,2032-07-10,25.1,90.2,38.4
4,Tram_Da_Lat,2032-07-11,13.7,73.6,22.8
4,Tram_Da_Lat,2032-07-12,17.9,88.3,37.2
4,Tram_Da_Lat,2032-07-13,23.4,90.5,11.3
4,Tram_Da_Lat,2032-07-14,25.1,69.9,35.3
4,Tram_Da_Lat,2032-07-15,18.3,67.7,20.5
4,Tram_Da_Lat,2032-07-16,19.3,81.3,1.1
4,Tram_Da_Lat,2032-07-17,13.8,89.6,49.9
4,Tram_Da_Lat,2032-07-18,14.6,84.7,3.8
4,Tram_Da_Lat,2032-07-19,22.2,94.9,23.4
4,Tram_Da_Lat,2032-07-20,17.9,86.4,44.7
4,Tram_Da_Lat,2032-07-21,24.1,71.1,13.4
4,Tram_Da_Lat,2032-07-22,23.6,94.8,3.1
4,Tram_Da_Lat,2032-07-23,23.5,72.7,14.9
4,Tram_Da_Lat,2032-07-24,25.3,63.6,5.8
4,Tram_Da_Lat,2032-07-25,12.0,86.1,15.1
4,Tram_Da_Lat,2032-07-26,18.5,60.5,39.5
4,Tram_Da_Lat,2032-07-27,22.7,61.5,1.7
4,Tram_Da_Lat,2032-07-28,16.9,77.9,29.0
4,Tram_Da_Lat,2032-07-29,21.0,77.6,13.2
4,Tram_Da_Lat,2032-07-30,23.6,66.0,37.8
4,Tram_Da_Lat,2032-07-31,10.7,68.1,14.9
4,Tram_Da_Lat,2032-08-01,24.4,65.9,45.4
4,Tram_Da_Lat,2032-08-02,NA,65.3,19.4
4,Tram_Da_Lat,2032-08-03,20.8,98.4,8.8
4,Tram_Da_Lat,2032-08-04,14.2,92.0,3.0
4,Tram_Da_Lat,2032-08-05,17.0,84.6,27.8
4,Tram_Da_Lat,2032-08-06,22.1,83.6,10.2
4,Tram_Da_Lat,2032-08-07,18.2,78.5,49.2
4,Tram_Da_Lat,2032-08-08,15.0,98.7,15.9
4,Tram_Da_Lat,2032-08-09,14.1,97.9,38.3
4,Tram_Da_Lat,2032-08-10,25.1,86.9,11.3
4,Tram_Da_Lat,2032-08-11,19.4,61.2,31.0
4,Tram_Da_Lat,2032-08-12,15.8,94.6,28.8
4,Tram_Da_Lat,2032-08-13,19.3,81.2,0.5
4,Tram_Da_Lat,2032-08-14,26.7,98.0,39.7
4,Tram_Da_Lat,2032-08-15,14.1,61.2,3.6
4,Tram_Da_Lat,2032-08-16,26.2,69.3,9.8
4,Tram_Da_Lat,2032-08-17,22.1,90.1,32.8
4,Tram_Da_Lat,2032-08-18,27.1,71.9,17.5
4,Tram_Da_Lat,2032-08-19,10.3,96.8,4.2
4,Tram_Da_Lat,2032-08-20,22.8,62.1,5.3
4,Tram_Da_Lat,2032-08-21,10.5,77.4,8.2
4,Tram_Da_Lat,2032-08-22,17.0,75.4,41.3
4,Tram_Da_Lat,2032-08-23,11.3,74.7,43.0
4,Tram_Da_Lat,2032-08-24,23.4,91.7,1.5
4,Tram_Da_Lat,2032-08-25,21.3,89.6,27.3
4,Tram_Da_Lat,2032-08-26,17.1,98.0,39.2
4,Tram_Da_Lat,2032-08-27,11.0,80.8,1.1
4,Tram_Da_Lat,2032-08-28,21.4,88.4,4.3
4,Tram_Da_Lat,2032-08-29,NA,71.6,21.1
4,Tram_Da_Lat,2032-08-30,18.7,72.9,33.5
4,Tram_Da_Lat,2032-08-31,27.2,79.8,18.7
4,Tram_Da_Lat,2032-09-01,14.3,99.2,25.8
4,Tram_Da_Lat,2032-09-02,14.1,75.3,50.0
4,Tram_Da_Lat,2032-09-03,13.8,63.9,12.6
4,Tram_Da_Lat,2032-09-04,20.8,85.7,36.4
4,Tram_Da_Lat,2032-09-05,22.4,65.3,30.0
4,Tram_Da_Lat,2032-09-06,21.5,88.1,0.4
4,Tram_Da_Lat,2032-09-07,15.2,93.5,31.2
4,Tram_Da_Lat,2032-09-08,14.9,93.0,22.9
4,Tram_Da_Lat,2032-09-09,11.6,66.3,31.3
4,Tram_Da_Lat,2032-09-10,14.1,89.4,20.6
4,Tram_Da_Lat,2032-09-11,21.5,88.7,35.3
4,Tram_Da_Lat,2032-09-12,18.9,60.8,4.1
4,Tram_Da_Lat,2032-09-13,11.8,79.2,22.3
4,Tram_Da_Lat,2032-09-14,11.2,64.9,47.1
4,Tram_Da_Lat,2032-09-15,20.0,91.3,9.3
4,Tram_Da_Lat,2032-09-16,28.0,68.3,37.2
4,Tram_Da_Lat,2032-09-17,27.0,82.6,48.0
4,Tram_Da_Lat,2032-09-18,27.1,63.5,1.8
4,Tram_Da_Lat,2032-09-19,NA,66.5,10.2
4,Tram_Da_Lat,2032-09-20,13.2,78.0,31.6
4,Tram_Da_Lat,2032-09-21,26.1,65.9,5.9
4,Tram_Da_Lat,2032-09-22,11.7,94.8,7.7
4,Tram_Da_Lat,2032-09-23,26.7,78.0,38.6
4,Tram_Da_Lat,2032-09-24,11.3,63.7,44.8
4,Tram_Da_Lat,2032-09-25,15.6,66.7,45.5
4,Tram_Da_Lat,2032-09-26,14.5,83.2,8.1
4,Tram_Da_Lat,2032-09-27,26.8,71.8,18.3
4,Tram_Da_Lat,2032-09-28,19.3,74.6,33.4
4,Tram_Da_Lat,2032-09-29,15.6,77.2,47.7
4,Tram_Da_Lat,2032-09-30,12.5,89.3,31.3
4,Tram_Da_Lat,2032-10-01,NA,83.1,23.2
4,Tram_Da_Lat,2032-10-02,24.3,94.2,1.3
4,Tram_Da_Lat,2032-10-03,12.0,88.2,26.8
4,Tram_Da_Lat,2032-10-04,10.9,79.9,6.6
4,Tram_Da_Lat,2032-10-05,NA,74.9,25.6
4,Tram_Da_Lat,2032-10-06,21.8,82.0,42.9
4,Tram_Da_Lat,2032-10-07,20.6,68.5,43.3
4,Tram_Da_Lat,2032-10-08,24.8,82.0,19.5
4,Tram_Da_Lat,2032-10-09,18.8,62.0,44.4
4,Tram_Da_Lat,2032-10-10,12.4,96.0,45.2
4,Tram_Da_Lat,2032-10-11,22.7,69.0,26.5
4,Tram_Da_Lat,2032-10-12,17.3,98.4,11.0
4,Tram_Da_Lat,2032-10-13,10.9,91.1,2.7
4,Tram_Da_Lat,2032-10-14,14.0,96.6,1.6
4,Tram_Da_Lat,2032-10-15,15.1,96.5,17.7
4,Tram_Da_Lat,2032-10-16,NA,65.1,43.1
4,Tram_Da_Lat,2032-10-17,26.6,81.2,44.9
4,Tram_Da_Lat,2032-10-18,18.9,60.5,35.9
4,Tram_Da_Lat,2032-10-19,25.2,61.2,39.9
4,Tram_Da_Lat,2032-10-20,22.0,78.8,30.0
4,Tram_Da_Lat,2032-10-21,22.6,90.4,27.3
4,Tram_Da_Lat,2032-10-22,11.3,92.7,1.5
4,Tram_Da_Lat,2032-10-23,23.3,79.6,9.6
4,Tram_Da_Lat,2032-10-24,22.9,78.7,36.3
4,Tram_Da_Lat,2032-10-25,13.0,89.7,12.6
4,Tram_Da_Lat,2032-10-26,26.8,63.4,16.7
4,Tram_Da_Lat,2032-10-27,16.6,99.8,0.3
4,Tram_Da_Lat,2032-10-28,15.0,96.0,37.4
4,Tram_Da_Lat,2032-10-29,24.5,63.5,22.5
4,Tram_Da_Lat,2032-10-30,23.1,87.2,28.2
4,Tram_Da_Lat,2032-10-31,10.8,88.0,7.4
4,Tram_Da_Lat,2032-11-01,20.7,82.1,38.4
4,Tram_Da_Lat,2032-11-02,26.4,99.8,7.8
4,Tram_Da_Lat,2032-11-03,11.3,90.0,32.2
4,Tram_Da_Lat,2032-11-04,NA,94.4,26.2
4,Tram_Da_Lat,2032-11-05,20.1,73.1,32.1
4,Tram_Da_Lat,2032-11-06,22.7,87.0,3.5
4,Tram_Da_Lat,2032-11-07,18.7,96.8,20.6
4,Tram_Da_Lat,2032-11-08,24.6,91.0,29.5
4,Tram_Da_Lat,2032-11-09,26.3,85.6,41.5
4,Tram_Da_Lat,2032-11-10,27.2,80.9,6.1
4,Tram_Da_Lat,2032-11-11,11.1,90.9,15.6
4,Tram_Da_Lat,2032-11-12,15.2,77.3,46.3
4,Tram_Da_Lat,2032-11-13,11.6,66.8,38.9
4,Tram_Da_Lat,2032-11-14,NA,63.1,26.9
4,Tram_Da_Lat,2032-11-15,22.1,98.3,28.4
4,Tram_Da_Lat,2032-11-16,21.0,95.2,5.0
4,Tram_Da_Lat,2032-11-17,24.5,82.6,4.3
4,Tram_Da_Lat,2032-11-18,22.0,61.0,8.3
4,Tram_Da_Lat,2032-11-19,20.8,75.9,12.5
4,Tram_Da_Lat,2032-11-20,22.4,98.6,1.3
4,Tram_Da_Lat,2032-11-21,10.2,64.6,15.2
4,Tram_Da_Lat,2032-11-22,24.3,92.7,30.0
4,Tram_Da_Lat,2032-11-23,16.0,67.1,7.0
4,Tram_Da_Lat,2032-11-24,NA,62.4,29.5
4,Tram_Da_Lat,2032-11-25,16.0,79.2,37.9
4,Tram_Da_Lat,2032-11-26,15.1,74.8,27.0
4,Tram_Da_Lat,2032-11-27,NA,65.6,34.5
4,Tram_Da_Lat,2032-11-28,16.6,77.7,35.0
4,Tram_Da_Lat,2032-11-29,24.4,79.5,36.7
4,Tram_Da_Lat,2032-11-30,22.9,87.2,9.1
4,Tram_Da_Lat,2032-12-01,22.4,70.8,10.4
4,Tram_Da_Lat,2032-12-02,17.5,73.9,40.5
4,Tram_Da_Lat,2032-12-03,14.7,82.3,41.3
4,Tram_Da_Lat,2032-12-04,15.3,86.0,47.5
4,Tram_Da_Lat,2032-12-05,22.2,84.2,35.0
4,Tram_Da_Lat,2032-12-06,21.2,75.8,26.1
4,Tram_Da_Lat,2032-12-07,12.6,85.5,18.8
4,Tram_Da_Lat,2032-12-08,22.8,87.0,17.4
4,Tram_Da_Lat,2032-12-09,26.1,81.3,46.7
4,Tram_Da_Lat,2032-12-10,24.0,70.3,4.5
4,Tram_Da_Lat,2032-12-11,11.7,70.2,0.7
4,Tram_Da_Lat,2032-12-12,12.6,96.7,40.7
4,Tram_Da_Lat,2032-12-13,25.7,68.0,7.7
4,Tram_Da_Lat,2032-12-14,16.3,68.6,32.2
4,Tram_Da_Lat,2032-12-15,14.5,60.4,31.0
4,Tram_Da_Lat,2032-12-16,20.6,93.7,6.5
4,Tram_Da_Lat,2032-12-17,16.9,96.6,8.0
4,Tram_Da_Lat,2032-12-18,16.1,73.9,25.1
4,Tram_Da_Lat,2032-12-19,13.2,95.8,21.3
4,Tram_Da_Lat,2032-12-20,25.0,78.6,19.6
4,Tram_Da_Lat,2032-12-21,23.8,90.3,13.7
4,Tram_Da_Lat,2032-12-22,24.2,76.9,9.6
4,Tram_Da_Lat,2032-12-23,13.2,75.9,43.9
4,Tram_Da_Lat,2032-12-24,14.6,89.8,28.2
4,Tram_Da_Lat,2032-12-25,23.9,82.5,10.8
4,Tram_Da_Lat,2032-12-26,13.4,81.5,0.0
4,Tram_Da_Lat,2032-12-27,21.4,79.4,14.0
4,Tram_Da_Lat,2032-12-28,25.0,98.4,42.6
4,Tram_Da_Lat,2032-12-29,14.4,88.0,38.7
4,Tram_Da_Lat,2032-12-30,13.5,61.4,14.7
4,Tram_Da_Lat,2032-12-31,22.2,66.0,10.4
4,Tram_Da_Lat,2033-01-01,20.4,87.8,6.3
4,Tram_Da_Lat,2033-01-02,24.5,88.2,36.7
4,Tram_Da_Lat,2033-01-03,10.3,67.5,3.8
4,Tram_Da_Lat,2033-01-04,22.8,67.9,28.6
4,Tram_Da_Lat,2033-01-05,15.7,99.1,30.6
4,Tram_Da_Lat,2033-01-06,21.0,97.7,4.8
4,Tram_Da_Lat,2033-01-07,24.3,89.4,11.2
4,Tram_Da_Lat,2033-01-08,24.5,69.4,41.5
4,Tram_Da_Lat,2033-01-09,25.3,98.8,44.1
4,Tram_Da_Lat,2033-01-10,11.1,73.1,8.7
4,Tram_Da_Lat,2033-01-11,21.5,78.4,21.1
4,Tram_Da_Lat,2033-01-12,10.1,64.4,47.3
4,Tram_Da_Lat,2033-01-13,14.8,62.1,7.7
4,Tram_Da_Lat,2033-01-14,11.7,67.2,41.5
4,Tram_Da_Lat,2033-01-15,20.0,85.1,9.6
4,Tram_Da_Lat,2033-01-16,13.0,65.3,45.7
4,Tram_Da_Lat,2033-01-17,26.3,95.7,40.2
4,Tram_Da_Lat,2033-01-18,23.0,89.4,5.0
4,Tram_Da_Lat,2033-01-19,17.4,69.1,30.4
4,Tram_Da_Lat,2033-01-20,14.6,82.5,36.6
4,Tram_Da_Lat,2033-01-21,13.8,92.3,8.8
4,Tram_Da_Lat,2033-01-22,11.9,74.4,0.8
4,Tram_Da_Lat,2033-01-23,13.1,88.1,21.1
4,Tram_Da_Lat,2033-01-24,19.8,85.0,37.0
4,Tram_Da_Lat,2033-01-25,11.6,78.5,12.9
4,Tram_Da_Lat,2033-01-26,25.2,86.2,8.3
4,Tram_Da_Lat,2033-01-27,20.7,69.4,27.0
4,Tram_Da_Lat,2033-01-28,20.9,87.6,26.0
4,Tram_Da_Lat,2033-01-29,15.6,87.3,33.2
4,Tram_Da_Lat,2033-01-30,18.3,88.2,46.9
4,Tram_Da_Lat,2033-01-31,20.1,69.5,0.2
4,Tram_Da_Lat,2033-02-01,13.0,91.6,17.0
4,Tram_Da_Lat,2033-02-02,27.4,65.3,26.5
4,Tram_Da_Lat,2033-02-03,NA,86.2,0.3
4,Tram_Da_Lat,2033-02-04,21.6,71.2,26.5
4,Tram_Da_Lat,2033-02-05,16.8,65.5,24.8
4,Tram_Da_Lat,2033-02-06,24.7,92.3,10.5
4,Tram_Da_Lat,2033-02-07,11.2,70.8,24.8
4,Tram_Da_Lat,2033-02-08,25.2,79.8,36.1
4,Tram_Da_Lat,2033-02-09,17.9,64.6,43.0
4,Tram_Da_Lat,2033-02-10,13.6,65.2,9.9
4,Tram_Da_Lat,2033-02-11,27.2,73.0,29.7
4,Tram_Da_Lat,2033-02-12,17.6,80.8,8.0
4,Tram_Da_Lat,2033-02-13,14.0,82.3,21.1
4,Tram_Da_Lat,2033-02-14,12.4,73.7,2.4
4,Tram_Da_Lat,2033-02-15,18.1,68.0,40.6
4,Tram_Da_Lat,2033-02-16,22.2,73.7,46.6
4,Tram_Da_Lat,2033-02-17,23.1,79.6,14.6
4,Tram_Da_Lat,2033-02-18,15.6,93.2,14.0
4,Tram_Da_Lat,2033-02-19,13.7,80.3,44.0
4,Tram_Da_Lat,2033-02-20,20.1,88.8,7.4
4,Tram_Da_Lat,2033-02-21,14.6,78.2,49.7
4,Tram_Da_Lat,2033-02-22,12.4,81.9,47.5
4,Tram_Da_Lat,2033-02-23,27.6,79.0,15.5
4,Tram_Da_Lat,2033-02-24,20.8,77.7,19.8
4,Tram_Da_Lat,2033-02-25,22.6,92.7,21.2
4,Tram_Da_Lat,2033-02-26,18.1,79.1,15.9
